SentenceId	Phrase	Sentiment
6637	amalgam fugitive blade runner total recall without much energy tension	2
6638	portrait alienation perfect certainly succeed alienating viewer	0
6639	dong show intolerance power deform family tear apart	2
6640	boasting poorly staged lit action memory impostor close get imitation movie	0
6641	nothing film possible exception elizabeth hurley breast authentic	0
6642	passable enough shoot k court house life type flick	2
6643	highly spirited imaginative kid movie broach neo augustinian theology god stuck heaven afraid best known creation	4
6644	charm kevin kline story put old fashioned value microscope something creepy movie	4
6645	mckay show crushingly little curiosity ill equipped examine interior life character film much le incorporate narrative	0
6646	like rocky bullwinkle speed neither completely enlightening catch intensity movie strangeness	0
6647	n think movie love woman	0
6648	willing crazy	0
6649	bodice ripper intellectual	4
6650	master disguise funny ha ha funny dead circus performer funny	2
6651	made jaglomized cannes film festival annual riviera spree flesh buzz blab money	0
6652	testament divine calling education demonstration painstaking process imparting knowledge	4
6653	play like one long meandering sketch inspired work john water todd solondz rather fully developed story	0
6654	unholy mess driven pathetic idea shoot something crummy looking videotape must labelled hip innovative realistic	0
6655	wo n placed pantheon best swashbuckler whole lot fun get see one world best actor daniel auteuil whale good time	4
6656	video work grainy rough dependent naturalistic rather carefully lit set exhausting watch	2
6657	cold pretentious thoroughly dislikable study sociopathy	0
6658	put refreshing comical spin familiar saga contemporary single woman	4
6659	cast top notch predict plenty female audience member drooling michael idemoto michael	4
6660	romance	2
6661	might one vanity project renowned filmmaker attempt show talent surrounding untalented people	2
6662	biggest problem lrb sluggish pace rrb never really see esther blossom actress even though talent supposed growing	0
6663	mark septuagenarian crusty treatment clever gimmick	2
6664	problem people love time money hardly specific era	2
6665	fuse event life imagery painting vividly artist work may take striking new significance anyone see film	4
6666	good film fall short aspiration true epic	2
6667	quite simply joy watch especially listen	4
6668	actor showcase hart war much recommend even top billed willis impressive player	4
6669	bad nothing else	2
6670	crap continues	0
6671	something lost translation another routine hollywood frightfest slack execution italicizes absurdity premise	0
6672	casting call movie went must read seeking anyone acting ambition sense pride shame	0
6674	though fan assuredly funny bone tickled others find humor seeking dollar best spent elsewhere	0
6675	movie almost completely lacking suspense surprise consistent emotional conviction	0
6676	wickedly funny visually engrossing never boring movie challenge u think way consume pop culture	4
6677	piano teacher like title character repellantly control	0
6678	director chef gabriele muccino keep fast zippy comin ya fearing film molto superficiale	2
6679	veers uncomfortably close pro serb propaganda	2
6680	make better travelogue movie	0
6681	bravo history rewritten uncompromising knowledge highest power power love	4
6682	also built faulty premise one follows melodrama silliness	0
6683	stuff disney movie made	4
6684	like quirky slightly strange french film must	4
6685	one rarest kind film family oriented non disney film actually funny without hitting belt	4
6686	horrible	0
6687	strong first act absolutely inescapably gorgeous skyscraper trapeze motion amazing spider man	4
6688	move odd plot direction descends message mongering moralism good quality obscured	0
6689	energetic violent movie momentum never let	4
6690	allows cast member make creative contribution story dialogue	4
6691	undoubtedly play well european market mr besson brand name asia m shu institution american audience probably find familiar insufficiently cathartic	0
6692	simultaneously heartbreakingly beautiful exquisitely sad	2
6693	exclamation point seems bit glee find dreary mess	0
6694	verbally flatfooted emotionally predictable bland play like standard made tv movie	2
6695	wow jump cut	2
6696	way seeping consciousness lingering question film really getting	4
6697	apparently writer director attal thought need cast movie star wife sitting around drawer justify film	2
6698	jumbled fantasy comedy figure coherent game plan scripting shooting post production stage	0
6699	neither scary funny tremor demented funny starship trooper movie n tough take long paid matinee price	0
6700	lrb barry rrb give assassin disquieting authority	4
6701	without shakespeare eloquent language update dreary sluggish	0
6702	wo n hold long haul moment finch tale provides forgettable pleasure saturday matinee	4
6703	type stunt academy love powerful political message stuffed otherwise mediocre film	2
6704	much movie charm lie utter cuteness stuart margolo	4
6705	garcia jagger turn perfectly executed wonderfully sympathetic character alternately touching funny	4
6706	watching junk like induces kind abstract guilt paying due good book unread fine music never heard	0
6707	film might turn many people opera general art form visceral spiritual wonderfully vulgar sublimely lofty emotionally grand life	4
6708	payne created beautiful canvas nicholson prof best brush business	4
6709	n find much fascination swinging	0
6710	insomnia loses point surrender formulaic bang bang shoot em scene conclusion	0
6711	affleck merely creates outline role still need grow role ford effortlessly filled authority	2
6712	reign fire disadvantage also looking cheap	0
6713	another retelling alexandre duma classic	2
6714	first shocking thing sorority boy actually watchable	4
6715	fantastically vital movie manages invest real humor sensuality sympathy story two adolescent boy	4
6716	even though film n manage hit mark still entertaining watch target practice	4
6717	film best appreciated willing endure extremely languorous rhythm waiting happiness ultimately thoughtful without much dramatic impact	4
6718	rather unfocused map movie would lot better pared plot character rather dozen subtler sense humor	0
6719	creaky staircase gothic	2
6720	white oleander movie akin reader digest condensed version source material	0
6721	dreadfully earnest inversion concubine love triangle eschews previous film historical panorama roiling pathos bug eyed mugging gay niche condescension	0
6722	direction george hickenlooper snap wiseacre crackle hard bitten cynicism	0
6723	beautifully directed convincingly acted	4
6724	movie lumbering load hokum least watchable	0
6725	cherish n completely survive tonal transformation dark comedy suspense thriller got enough charm appealing character quirk forgive still serious problem	4
6726	would churlish begrudge anyone receiving whatever consolation found dragonfly yet impossible find film anything appalling shamelessly manipulative contrived totally lacking conviction	0
6727	least afghan tragedy noble warlord would consigned dustbin history	0
6728	hawke film boring pretentious waste nearly two hour n tell anything except chelsea hotel today populated whiny pathetic starving untalented artiste	0
6729	romantic comedy asks question much souvlaki take indigestion set	0
6730		2
6731	jae eun jeong take care cat brings beguiling freshness coming age story buoyant expressive flow image emerges another key contribution flowering south korean cinema	4
6732	depicts sorriest sordid human behavior screen laugh clever	0
6733	wow	4
6734	whenever think figured late marriage throw loop	4
6735	anyone ever fantasized space travel ca n afford million ticket ride russian rocket catch imax offering	4
6736	thing laughed people paid see	0
6737	engrossing characteristically complex tom clancy thriller shifty manner address current terrorism anxiety sidestep time	2
6738	suffocating rape payback horror show hinge subgenre enabling victim ebullient affection industrial model meat freezer	4
6739	bowling columbine michael moore give u perfect starting point national conversation gun violence fear	4
6740	script feel started explore obvious voyeuristic potential hypertime backed producer saw gross spy kid	2
6741	name say	2
6742	fails satisfactorily exploit gender politics genre thrill inherent humor	0
6743	pace visuals hyped curious sense menace informs everything	2
6744	giving thumb due endlessly repetitive scene embarrassment	0
6745	show holmes screen presence become major league leading lady lrb rrb movie underachiever psychological mystery take sweet time building climax scarcely surprise time arrives	0
6746	time literally stop dime try hard cool clockstoppers n mean still wo n feel like longest minute movie going life	0
6747	collateral damage offer formula payback big payoff explosion tend simply hit mark pyro correctly	2
6748	k widowmaker great yarn	4
6749	funny old saying go true	4
6750	sexy surprising romance idemoto kim make gorgeous pair scene brim sexual possibility emotional danger	4
6751	psychic journey deep fabric iranian life	4
6752	see inevitable hollywood remake flattens odd intriguing wrinkle	2
6753	distinctly minor effort seen better advantage cable especially considering barely feature length running time one hour	0
6754	rosenthal lrb halloween ii rrb seems forgotten everything ever knew generating suspense	0
6755	acting fine script interesting recording conversation wal mart checkout line	0
6756	fresh raw like blown vein narc take walking dead cop flick subgenre beat new life	4
6757	ice stick mug window couple bmw begin haranguing wife bad stage dialogue credibility fly window	0
6758	question epps score twice telling funniest moment come fall ten foot onto head	2
6759	ear splitting exercise formula crash bash action	0
6760	strangely stirring experience find warmth coldest environment make crumb emotional comfort feel like course banquet	4
6761	one feel dimming certain ambition place sweetness clarity emotional openness recall classic early italian neorealism	4
6762	grey zone give voice story need heard sea holocaust movie film suffers difficulty	2
6763	leaden predictable laugh lacking	0
6764	fincher take apparent joy making movie give none audience	0
6765	want see train wreck ca n look away look	2
6766	like title character esther kahn unusual unfortunately also irritating	0
6767	message reflection intentional art grows vacuum many artist exist one	2
6768	viveka seldahl sven wollter touch core film never forget never forget	4
6769	solondz without doubt artist uncompromising vision vision beginning feel morally bankrupt least terribly monotonous	0
6770	black austin power	2
6771	burst color music dance practiced curmudgeon could fail crack smile	4
6772	demme get lot flavor spice charade remake ca n disguise spiffing leftover n substantial fresh	0
6773	nicolas cage n first actor lead group talented friend astray movie wo n create ruffle already erratic career	0
6774	stale	0
6775	moving vibrant	4
6776	penetrating potent exploration sanctimony self awareness self hatred self determination	4
6777	sum jack ryan	2
6778	allegory concerning chronically mixed signal african american professional get overachieving could intriguing supernatural trapping obscure message	0
6779	pianist polanski best film	4
6780	compelling gut clutching piece advocacy cinema carry along torrent emotion explores awful complication one terrifying day	4
6781	stale overused cocktail using olive since garnish	0
6782	enormously enjoyable high adrenaline documentary	4
6783	past via surrealist flourish	4
6784	different movie sometimes tedious director many viewer would like skip film buff get know	4
6785	absurdist spider web	0
6786	twenty year later e still cinematic touchstone	4
6787	legendary shlockmeister ed wood ever made movie vampire probably would look lot like alarming production adapted anne rice novel vampire chronicle	2
6788	red dragon le baroque showy hannibal le emotionally affecting silence	2
6789	affecting amusing sad reflective	4
6790	turn gripping amusing tender heart wrenching laissez passer earmark french cinema best	4
6791	dialogue choppy monosyllabic despite fact dubbed	0
6792	hokey art house pretension	0
6793	khouri manages terrific flair keep extreme screwball farce blood curdling family intensity one continuum	4
6794	nadia birthday might bad day	2
6795	film centering traditional indian wedding contemporary new delhi may sound like specialized fare mira nair film absolute delight audience	4
6796	frightful vanity film doubt pay debt miramax felt owed benigni	0
6797	excellent sequel	4
6798	never come together coherent whole	0
6799	simplicity put exclamation point fact n something taken seriously also wreck chance movie rising similar fare	0
6800	prechewed	0
6801	first five minute talking til end year	4
6802	loud ugly irritating movie without satirical salvo hitting discernible target	0
6803	last order nurture multi layer character allowing u remember life ultimately gamble last order embraced	4
6804	sweetest thing expressly idiot n care kind sewage shovel mental gullet simulate sustenance	0
6805	ultimately yes snail like pacing lack thematic resonance make film silly scary like sort martha stewart decorating program run amok	0
6806	seems based ugly idea instead ugly behavior happiness hence storytelling far appealing	4
6807	weird vulgar comedy definitely acquired taste	2
6808	director writer bille august depicts relationship economical grace letting superb actor convey martin deterioration barbara sadness occasionally anger	2
6809	unlike anime whose ardent fan outside japan seem introverted young men fantasy fetish metropolis never seems hopelessly juvenile	4
6810	wise elegiac	4
6811	certainly wo n win award plot department set pretension delivers big time	4
6812	much home video devoid artifice purpose appears edited	0
6813	story give ample opportunity large scale action suspense director shekhar kapur supply tremendous skill	4
6814	make killed father compelling besides terrific performance fontaine willingness wander dark area parent child relationship without flinching	4
6815	without lrb de niro rrb city sea would slip wave	0
6816	made realize really n good cheesy b movie playing theater since well since last week reign fire	0
6817	movie riveting power sadness	4
6818	intriguing curiosity gripping thriller	2
6819	worthwhile documentary whether rap even may still leave wanting answer credit roll	4
6820	instead go rent shake clown much funnier film similar theme equally great robin williams performance	0
6821	longer posse lack attention span seventeen trouble sitting blade ii	4
6822	action thriller dark comedy one repellent thing pop cinematic year already littered celluloid garbage	0
6823	brown sugar signal director rick famuyiwa emergence articulate grown voice african american cinema	4
6824	almodovar imaginative teacher emotional intelligence engaging film two men discover william james called gift tear	4
6825	fine idea film stultifying lifeless execution	0
6826	avary film never quite emerges shadow elli book	2
6827	painless time killer becomes instead grating endurance test	0
6828	endlessly inventive consistently intelligent sickeningly savage	4
6829	journey worth time especially ellen pompeo sitting next ride	4
6830	performance often engaging loose collection largely improvised number would probably worked better one hour tv documentary	0
6831	leaf viewer cold undermines phenomenal performance	0
6832	tired unimaginative derivative variation already shallow genre	0
6833	yes mibii rote work predictable philosophical visual coming right end extravagantly redeems	4
6834	bit eager please	0
6835	thing distinguishes randall wallace film fact nothing distinguishing randall wallace film	0
6836	minute film white knuckled unable look away	4
6837	determination pinochet victim seek justice often heartbreaking testimony spoken directly director patricio guzman camera pack powerful emotional wallop	4
6838	writer director alexander payne lrb election rrb co writer jim taylor brilliantly employ quirky fearless ability look american angst eye end laughing	4
6839	movie clever offbeat even gritty enough overcome resistance	4
6840	film present visceral dangerously honest revelation men machine behind curtain planet	4
6841	manages squeeze angelina jolie surprising flair self deprecating comedy	4
6842	delicious delicately funny look resident copenhagen neighborhood coping befuddling complication life toss	4
6843	doubt delight plympton legion fan others may find minute shenanigan exhausting	2
6844	behind glitz hollywood sordid disgusting	0
6845	folk started hanging barbershop never wanted leave	4
6846	lrb rrb immediacy intimacy suck dare believe true	4
6847	character generic plot bland even rogue cia assassin working chris cooper agency bos close resourceful amnesiac n feel much damon bourne predicament	0
6848	malone gift generating nightmarish image hard burn brain	2
6849	arty gay film	2
6850	part u help entertained sight someone getting away something	4
6851	mention solaris five year sure saw opinion share	4
6852	provides moving revelatory footnote holocaust	4
6853	mastering formidable arithmetic camera soul group articulates flood emotion	4
6854	movie story almost afterthought amidst swirl color inexplicable event	0
6855	manages accomplish sequel equal original way even better	4
6856	lead natural lovely pace serene humor wry sprightly	4
6857	cantet beautifully illuminates mean sometimes inside looking time outside looking	4
6858	journalism	2
6859	pretty much suck funny moment two	0
6860	like real film nijinsky least better eponymous biopic used soap place mystery lingered	4
6861	shoddy male hip hop fantasy filled gun expensive car lot naked woman rocawear clothing	0
6862	madonna ca n properly called acting accurately moving talking occasionally gesturing sometimes	0
6863	baby faced renner eerily convincing bland blank man unimaginable demon within	4
6864	different kind love story one dark disturbing painful watch yet compelling	2
6865	even n understand earth going movie stimulate hour post viewing discussion reminded	4
6866	funny somber absurd finally achingly sad bartleby fine understated piece filmmaking	4
6867	lrb rrb slop n even potential cult film loud shout insult screen	0
6868	telling story largely untold bui chooses produce something ultimately suspiciously familiar	2
6869	big fat greek wedding best date movie year also dare say twice delightfully charming totally american might add slice comedic bliss	4
6870	provides satisfactory overview bizarre world extreme athlete several daredevil express view	4
6871	exaggerated enough parody gross flick college flick even flick general	0
6872	look feel like low budget hybrid scarface carlito way	0
6873	reward thoughtful emotional movie experience	4
6874	kwan master shadow quietude room noise lan yu disarmingly lived movie	4
6875	neil burger succeeded making mystery four decade back springboard immediate mystery present	4
6876	komediant tale worth catching	4
6877	even drag forced reflect visual imagination breathtaking	4
6878	feeling like dope rarely fun nine queen	2
6879	halloween visually unappealing	0
6880	funny sexy devastating incurably romantic	4
6881	director brett morgen nanette burstein put together bold biographical fantasia	4
6882	trying grab lump play doh harder liman try squeeze story detail slip finger	0
6883	consistently funny irresistible junior high way consistently free gag would force give millisecond thought	4
6884	go back check last minute repulsive first minute	0
6885	drive right without noticing anything special save comic turn intended otherwise	0
6886	lrb macdowell rrb venture beyond ability several time reveals bad actress	0
6887	question hanging time machine main character suggests	2
6888	good great freeman judd make work	4
6889	story zing way originality humour pathos	4
6890	doubt film ratchet stirring soundtrack throw fish water gag let cliched dialogue rip	2
6891	movie overbearing top family depicts	0
6892	liked endlessly grotesquely inventive	4
6893	story unrequited love n sustain interest beyond first half hour	0
6894	smash em crash em shoot em ending come nowhere substituting mayhem suspense	2
6895	suffers unlikable character self conscious sense quirky hipness	0
6896	fragile framework upon hang broad mildly fleshed character seem conjured minute prior filming	0
6897	offer guilt free trip feel good territory	4
6898	one important exhilarating form animated filmmaking since old walt doodled steamboat willie	4
6899	quite shrek monster inc bad	4
6900	fairness must report child varying age audience never coughed fidgeted romped aisle bathroom break	4
6901	ou got love disney pic little cleavage one heroine feisty principled jane	4
6902	simple innocent movie imagine	4
6903	confession make n particularly like e first time saw young boy	0
6904	put somewhere sling blade south heaven west hell pantheon billy bob body work	2
6905	hanukkah spirit seems fried pork	0
6906	eventually showdown sens mushy pea n care fire winning shot	0
6907	witty dialog realistic character showing honest emotion	4
6908	conversation may bit enigmatic overly ambitious fully successful sprecher screenwriting partner sister karen sprecher n seem ever run idea	2
6909	film busy making reference film trying film fails heart mind humor	0
6910	viewer barney crushingly self indulgent spectacle see nothing match ordeal sitting	0
6911	many way reminiscent unforgiven also utilized scintillating force actor draw menace sparse dialogue	2
6912	admire closing scene film seem ask whether civilization offer cure vincent complaint	4
6913	berry saucy full bodied performance give aging series much needed kick making die another day one entertaining bond year	4
6914	film needlessly opaque intro take doe eyed crudup pre new york onto cross country road trip homeric kind	0
6915	boomer kid barrie good time	4
6916	flamboyant movie artfully restrained others year old jack nicholson could looking th oscar nomination proving ever choosing role precision insurance actuary	4
6917	billy crystal robert de niro sleepwalk vulgarity sequel refuse	0
6918	rawness vitality give considerable punch	4
6919	kind inspired overblown enterprise give hollywood sequel bad name	0
6920	whatever complaint might take lrb rrb earnest error hard reward bombastic self glorification feel good fiasco like antwone fisher emperor club time	4
6921	much movie joint promotion national basketball association teenaged rap adolescent poster boy lil bow wow	0
6923	ryan gosling powerful young actor	4
6924	bonanza wacky sight gag outlandish color scheme corny visual pun appreciated equally abstract frank tashlin comedy playful recapitulation artist career	2
6925	every joke repeated least annoying n	0
6926	made lampoon moviemaking process shining particularly flattering spotlight america skin deep notion pulchritude	2
6927	strange film one hard warm	0
6928	haunting tale murder mayhem	4
6929	part targeted audience cheer	4
6930	director kevin bray excels breaking glass marking miami vice checklist power boat latin music dog track	2
6931	brilliant absurd collection vignette idiosyncratic way sum strange horror life new millennium	4
6932	ong chooses present ah na life slight weightless fairy tale whose unpleasant detail seem melt away face character blank faced optimism	2
6933	end film le cheap thriller expect fairly revealing study two main character damaged good people whose orbit inevitably dangerously collide	4
6934	deeply touched movie check pulse	4
6935	film strength n detail larger picture paint culture conflict thin veneer nationalism cover deepest medium soaked fear	4
6936	guessing director magician	4
6937	part work beautifully movie without sacrificing integrity opera	4
6938	detective story romance spiced intrigue academic skullduggery politics	4
6939	touching tender prof even sorrow find humor	4
6940	oddly film n nearly downbeat sound strike tone alternately melancholic hopeful strangely funny	4
6941	film really closer porn serious critique wrong increasingly pervasive aspect gay culture	0
6942	occasionally loud offensive often simply lull gentle waking coma	0
6943	tara reid play college journalist look like six time winner miss hawaiian tropic pageant n know	0
6944	start smack hallmark hall fame four letter word thrown generally heard television	0
6945	reasonably creative eighth grader could written credible script though number continuity error	0
6946	little super sized infomercial cable sport channel summer x game	2
6947	original insightful last week episode behind music	0
6948	dull simple minded stereotypical tale drug death mind numbing indifference inner city street	0
6949	mired shabby script	0
6950	hard understand anybody picked	0
6951	character die others n film pretend living learned sort lesson really nobody viewing audience care	0
6952	juxtaposition overwrought existentialism stomach churning gore forever verge either cracking throwing	2
6953	film gamble occasionally break live action scene animated sequence pay sensitive handling delicate subject matter	4
6954	like old warner bros costumer jived sex could movie errol flynn always wanted make though bette davis cast joan would killed	2
6955	problematic character overly convenient plot twist foul shum good intention	0
6956	film desperately sink comedy futility	0
6957	story scope pageantry mesmerizing mr day lewis roar leonine power	4
6958	ensues much blood splattering mass drug induced bowel evacuation none funny commentary cultural distinction american brit	0
6959	romantic comedy plotline straight age cinderella story n single surprise sleeve	0
6960	director oliver parker labor hard whip life importance earnest probably pulled muscle two	2
6961	extreme ops exceeds expectation	4
6962	know n laughed hey fart got inner nine year old	4
6963	uzumaki interesting social parallel defiant aesthetic seems prostituted muse	0
6964	film stagecraft intimate therefore bolder otherwise calculated artifice defines overwhelms film production design	2
6965	real audience pleaser strike chord anyone ever waited doctor office emergency room hospital bed insurance company office	4
6966	huppert girardot give performance exceptional honesty	4
6967	tense terrific sweaty palmed fun	4
6968	refreshing someone understands need bad boy diesel brawny frame cool composed delivery fit bill perfectly	4
6969	lovely film holiday season	4
6970	though jones snipe enthralling	4
6971	devoid quality made first film special	0
6972	kind movie big scene man shot cannon vat ice cream	0
6973	thoroughly awful movie dumb narratively chaotic visually sloppy weird amalgam thing geriatric scream	0
6974	film epic scale intimate feeling saga ups down friendship	4
6975	pure participatory event malnourished intellectual gulp frenzy	2
6976	ah hell	2
6977	parris performance credible remarkably mature	4
6978	god great movie	2
6979	great performance stylish cinematography gritty feel help make gangster worthwhile moviegoing experience	4
6980	highly engaging	4
6981	go ape movie	2
6982	hour half inoffensive unmemorable filler	0
6983	bad premise bad movie	0
6984	schnitzler film great hook clever bit well drawn standard issue character still partly satisfying	2
6985	unfortunately carvey rubber face routine match insipid script crafted harris goldberg	0
6986	begin promise run aground snared tangled plot	0
6987	insightfully written delicately performed	4
6988	nothing remotely topical sexy	0
6989	movie message quite admirable	2
6990	minute film aaliyah get minute screen time	2
6991	result far alienating involving	0
6992	force watch people unpleasant thing maintains cool distance material deliberately unsettling	0
6993	neither quite comedy romance impish divertissement theme interest attal gainsbourg live together film lot charm	4
6994	graham greene novel colonialism empire elevated michael caine performance weary journalist changing world	4
6995	n clue something horribly wrong nothing	0
6996	right element completely fails gel together	2
6997	never nothing special pleasant diverting modest definitely step right direction	4
6998	magic lrb original running time rrb ace japanimator hayao miyazaki spirited away survives intact bv voiced version	4
6999	tasty masala	4
7000	cherish would worked lot better short film	0
7001	end moved	4
7002	sweet tender sermon year old welsh boy curious god girl learns believing something matter	4
7003	lack substance make heart	4
7004	distinctly sub par likely drown viewer boredom send shiver spine	0
7005	reyes directorial debut good thing offer ultimately undone sloppy script	0
7006	trashy teen sleaze equivalent showgirl	0
7007	snoot doubt rally cause trotting threadbare standby like masterpiece triumph malarkey rarely established filmmaker ardently waste viewer time gobbler like	0
7008	better suited history biography channel arguing tone movie leaf bad taste mouth question mind	0
7009	buries interesting storyline	2
7010	one bit funnier malle dud cast engagingly messing around like slob city reduction damon runyon crook	4
7011	film several strong performance	4
7012	new favorite musical even fan genre	4
7013	movie play like extended dialogue exercise retard	0
7014	ninety minute viva castro	2
7015	indispensable peek art agony making people laugh	4
7016	judging standard scratch pretty decent little documentary	4
7017	point way adventurous indian filmmaker toward crossover nonethnic market	4
7018	direct void release heading nowhere	2
7019	whether jason x bad purpose never clear	0
7020	davis energy n bother make heroine book sound convincing gender war idea original comic scene fly	2
7021	soderbergh like kubrick may touch planet skin understands working spirit	4
7022	incredibly heavy handed manipulative dud feel familiar	0
7023	unlike trey parker sandler n understand idea exploiting molestation laugh funny actually exploiting	0
7024	visually engrossing seldom hammy honorably mexican burn kahlories conviction	4
7025	sha na na sketch punctuated graphic violence	2
7026	technically superb film shining usual spielberg flair expertly utilizing talent top notch creative team	4
7027	everything	0
7028	yet another cool crime movie actually manages bring something new mix	4
7029	stiflingly unfunny unoriginal mess	0
7030	inescapable absurdity tantamount insulting intelligence anyone n living rock lrb since sept rrb	0
7031	lrb jackson bledel rrb seem picked acting chop look appeal pre teen crowd	0
7032	lovely beautifully photographed romance	4
7033	feel like work someone may indeed finally aged past prime perhaps realizes want liked people still give work	0
7034	serviceable best slightly le serviceable worst	2
7035	sort st century morality play latino hip hop beat	4
7036	inelegant combination two unrelated short fall far short director previous work term thematic content narrative strength	0
7037	dry forceful way delivers message jiri menzel closely watched train danis tanovic man land	4
7038	performance pacino williams swank keep viewer wide awake way	4
7039	gag fly furiously funny pace rip aware one felt movie ended damned soon	4
7040	enough throwaway reference faith rainbow plant smile button face segment populace made walk remember niche hit	4
7041	rife nutty cliche far much dialogue	0
7042	requisite faux urban vibe hotter two year ago rap r b name reference	0
7043	unnerving suspense find ring indisputably spooky film screenplay die	4
7044	leak treacle every pore	0
7045	best thing said picture cute moment	2
7046	one lousy movie	0
7047	rather tired exercise nostalgia	0
7048	vividly conveys passion creativity fearlessness one mexico colorful controversial artist captivating drama speak nonconformist u	4
7049	one kind near masterpiece	4
7050	mib ii movie make possible viewer doze minute make several run concession stand restroom feel missed anything	0
7051	ala black white archival footage act showcase pretty mediocre shtick	2
7052	remember	4
7053	skip film buy philip glass soundtrack cd	0
7054	essentially fatal attraction remade viewer diaper original released	0
7055	n expand tv show movie length	0
7056	mush college friend genre lrb big chill rrb together contrivance overwrought emotion soap opera	2
7057	meyjes focus much max filling screen tortured dull artist monster making	2
7058	tuxedo miscalculates badly forcing star play second fiddle dull effect allow suit come life	0
7059	fubar funny always laugh loud way	2
7060	aimless old pickup skidding completely control long patch black ice movie make two hour feel like four	0
7061	saw benigni pinocchio public park grab kid run probably call police	0
7062	character paper thin plot cliched contrived make least favorite james bond movie seem cleverly plotted usual suspect	0
7063	harris supposed star story come across pretty dull wooden	2
7064	celebrates group playful spark nonconformity glancing vividly back hibiscus grandly called angel light	4
7065	expect much talent outstanding director bruce mcculloch	2
7066	harrowing account psychological breakdown	4
7067	absolutely reason blue crush late summer surfer girl entry entertaining	4
7068	overall wacky inspired little film work effortlessly delivering genuine acerbic laugh	2
7069	oscar caliber cast n live material	0
7070	kind movie see theater air conditioning	0
7071	screenwriter responsible one worst movie one year directs equally miserable film following year hard time believing coincidence	0
7072	although made shoestring unevenly acted conjures lynch like vision rotting underbelly middle america	0
7073	painful watch witherspoon talent wasting away inside unnecessary film like legally blonde sweet home abomination mean alabama	0
7074	family friendly fantasy end little imaginative premise	2
7075	hard imagine anybody ever mood view movie harrowing painful grey zone equally hard imagine anybody able tear eye away screen started	4
7076	chicago offer much colorful eye candy including spectacle gere dancing shoe hoofing crooning best	4
7077	new plot conception environmental change different body sharp object rip	0
7078	inevitable double triple cross arise drama waiting hear john malkovich reedy consigliere pronounce next line	2
7079	come away thinking kate n bright n worth caring maybe janine molly woman dysfunctional family deserve one another	0
7080	result tame even slightly wised kid would quickly change channel	0
7081	one oddest inexplicable sequel movie history	2
7082	mostly believable refreshingly low key quietly inspirational little sport drama	4
7083	ana journey stereotypical one self discovery already comfortable enough skin proud rubenesque physique	2
7084	fall short explaining music root	2
7085	boy oh boy howler	2
7086	niccol filmmaker merges collaborator symbolic image word insinuating example hollywood god speaks press	4
7087	one genuinely sweet film come along quite time	4
7088	movie start legend end story far fetched would impossible believe n true	0
7089	work reno n become smug sanctimonious towards audience	4
7090	nonbeliever may rethink attitude see joy character take creed skeptic n likely enter theater	4
7091	fred schepisi film paced speed slow u middle age deathly slow teen	0
7092	yes given movie rating zero	0
7093	film delicate interpersonal dance	4
7094	film full charm	4
7095	writing cutting achieve kind dramatic unity transport	2
7096	influenced chiefly humanity greatest shame reality show reality show god sake	0
7097	mr hundert tell u narration story without surprise nod agreement	2
7098	time serious pink slip	0
7099	spy v	2
7100	listless desultory affair	0
7101	final whistle convinced mean machine decent tv outing n big screen magic	0
7102	time hype quieter movie slightly le successful first still rollicking good time part	4
7103	often likable often meandering low energy eager quirky moment little old fashioned storytelling would come handy	4
7104	could expected little human little le product	2
7105	wonder wonder teen movie humanistic message	4
7106	whether worst movie ca n say sure memory rollerball faded skipped country bear	0
7107	proof ballistic eck v sever	2
7108	michele brainless flibbertigibbet hard take spiritual quest seriously	0
7109	though saga would terrific read dicey screen material genius touch	4
7110	got graceful way portraying devastation disease	0
7111	drawing irresistible languid romanticism byler reveals way sultry evening beer fueled afternoon sun inspire even retiring heart venture forth	4
7112	moving tale love destruction unexpected place unexamined life	4
7113	much digitally altered footage	2
7114	keep eye open amid blood gore see del toro brought unexpected gravity blade ii	2
7115	nothing one relentlessly depressing situation another entire running time something could easily dealing right life	0
7116	gosling creates staggeringly compelling character young man whose sharp intellect root contradictory self hating self destructive way	4
7117	pretty tame	2
7118	le thrilling thriller	0
7119	plot meander gripping plodding back	2
7120	part film feel bit much like infomercial ram das latest book aimed boomer demographic	0
7121	prolonged extrusion psychopathic pulp	0
7122	film sense imagery give terrible strength propelled acting	4
7123	schepisi aided cast seems include every top notch british actor appear gosford park lrb well one m mirren rrb succeeded beyond expectation	4
7124	plan make enough inspiring tale survival wrapped heart pounding suspense stylish psychological thriller	2
7125	lovably old school hollywood confection	4
7126	character seem one dimensional film superficial probably interest primarily target audience	0
7127	movie proclaim truth two love struck somebody permit time space convince u	4
7128	dull somnambulant exercise pretension whose pervasive quiet broken frequent outburst violence noise	0
7129	paxton uneven directorial debut fails unlock full potential many way fresh dramatically substantial spin genre	2
7130	watching chemistry freeman judd however almost make movie worth seeing	4
7131	attempt build pressure cooker horrified awe emerges simple fact movie virtually nothing show	0
7132	something marching band get live	2
7133	serious movie goer embarking upon journey find road perdition lead satisfying destination	4
7134	mildly sentimental unabashedly consumerist studiously inoffensive completely disposable	0
7135	serving sara little mall movie designed kill time	0
7136	dull dumb derivative horror film	0
7137	wimp going pg rating graphic violence mostly screen sexuality muted	0
7138	movie necessity lack fellowship heart two tower outdoes spectacle	4
